0.006000	0.00110606
0.008000	0.00110568
0.010000	0.00110544
0.012000	0.00110505
0.014000	0.0011047
0.016000	0.00110431
0.018000	0.00110393
0.020000	0.00110354
0.022000	0.00110316
0.024000	0.00110277
0.026000	0.00110239
0.028000	0.001102
0.030000	0.00110162
0.032000	0.00110123
0.034000	0.00110085
0.036000	0.00110046
0.038000	0.00110008
0.040000	0.00109969
0.042000	0.00109931
0.044000	0.00109892
0.046000	0.00109854
0.048000	0.00109815
0.050000	0.00109777
0.052000	0.00109738
0.054000	0.001097
0.056000	0.00109661
0.058000	0.00109622
0.060000	0.00109584
0.062000	0.00109545
0.064000	0.00109506
0.066000	0.00109468
0.068000	0.00109429
0.070000	0.0010939
0.072000	0.00109352
0.074000	0.00109313
0.076000	0.00109274
0.078000	0.00109235
0.080000	0.00109196
0.082000	0.00109158
0.084000	0.00109119
0.086000	0.0010908
0.088000	0.00109041
0.090000	0.00109002
0.092000	0.00108963
0.094000	0.00108924
0.096000	0.00108885
0.098000	0.00108845
0.100000	0.00108806
0.102000	0.00108767
0.104000	0.00108728
0.106000	0.00108689
0.108000	0.00108649
0.110000	0.0010861
0.112000	0.0010857
0.114000	0.00108531
0.116000	0.00108491
0.118000	0.00108452
0.120000	0.00108412
0.122000	0.00108373
0.124000	0.00108333
0.126000	0.00108293
0.128000	0.00108253
0.130000	0.00108213
0.132000	0.00108173
0.134000	0.00108133
0.136000	0.00108093
0.138000	0.00108053
0.140000	0.00108013
0.142000	0.00107973
0.144000	0.00107933
0.146000	0.00107892
0.148000	0.00107852
0.150000	0.00107811
0.152000	0.00107771
0.154000	0.0010773
0.156000	0.00107689
0.158000	0.00107649
0.160000	0.00107608
0.162000	0.00107567
0.164000	0.00107526
0.166000	0.00107485
0.168000	0.00107443
0.170000	0.00107402
0.172000	0.00107361
0.174000	0.00107319
0.176000	0.00107278
0.178000	0.00107236
0.180000	0.00107195
0.182000	0.00107153
0.184000	0.00107111
0.186000	0.00107069
0.188000	0.00107027
0.190000	0.00106985
0.192000	0.00106942
0.194000	0.001069
0.196000	0.00106858
0.198000	0.00106815
0.200000	0.00106772
0.202000	0.0010673
0.204000	0.00106687
0.206000	0.00106644
0.208000	0.00106601
0.210000	0.00106557
0.212000	0.00106514
0.214000	0.00106471
0.216000	0.00106427
0.218000	0.00106383
0.220000	0.00106339
0.222000	0.00106296
0.224000	0.00106251
0.226000	0.00106207
0.228000	0.00106163
0.230000	0.00106118
0.232000	0.00106074
0.234000	0.00106029
0.236000	0.00105984
0.238000	0.00105939
0.240000	0.00105894
0.242000	0.00105849
0.244000	0.00105803
0.246000	0.00105758
0.248000	0.00105712
0.250000	0.00105666
0.252000	0.0010562
0.254000	0.00105574
0.256000	0.00105527
0.258000	0.00105481
0.260000	0.00105434
0.262000	0.00105387
0.264000	0.0010534
0.266000	0.00105293
0.268000	0.00105245
0.270000	0.00105198
0.272000	0.0010515
0.274000	0.00105102
0.276000	0.00105054
0.278000	0.00105005
0.280000	0.00104957
0.282000	0.00104908
0.284000	0.00104859
0.286000	0.0010481
0.288000	0.00104761
0.290000	0.00104711
0.292000	0.00104661
0.294000	0.00104612
0.296000	0.00104561
0.298000	0.00104511
0.300000	0.0010446
0.302000	0.00104409
0.304000	0.00104358
0.306000	0.00104307
0.308000	0.00104255
0.310000	0.00104204
0.312000	0.00104152
0.314000	0.00104099
0.316000	0.00104047
0.318000	0.00103994
0.320000	0.00103941
0.322000	0.00103888
0.324000	0.00103834
0.326000	0.0010378
0.328000	0.00103726
0.330000	0.00103672
0.332000	0.00103617
0.334000	0.00103562
0.336000	0.00103507
0.338000	0.00103451
0.340000	0.00103395
0.342000	0.00103339
0.344000	0.00103282
0.346000	0.00103225
0.348000	0.00103168
0.350000	0.00103111
0.352000	0.00103053
0.354000	0.00102995
0.356000	0.00102936
0.358000	0.00102877
0.360000	0.00102818
0.362000	0.00102759
0.364000	0.00102699
0.366000	0.00102638
0.368000	0.00102578
0.370000	0.00102516
0.372000	0.00102455
0.374000	0.00102393
0.376000	0.00102331
0.378000	0.00102268
0.380000	0.00102205
0.382000	0.00102141
0.384000	0.00102077
0.386000	0.00102013
0.388000	0.00101948
0.390000	0.00101883
0.392000	0.00101817
0.394000	0.0010175
0.396000	0.00101684
0.398000	0.00101616
0.400000	0.00101549
0.402000	0.0010148
0.404000	0.00101412
0.406000	0.00101342
0.408000	0.00101272
0.410000	0.00101202
0.412000	0.00101131
0.414000	0.00101059
0.416000	0.00100987
0.418000	0.00100914
0.420000	0.00100841
0.422000	0.00100767
0.424000	0.00100692
0.426000	0.00100617
0.428000	0.00100541
0.430000	0.00100465
0.432000	0.00100387
0.434000	0.00100309
0.436000	0.00100231
0.438000	0.00100151
0.440000	0.00100071
0.442000	0.000999903
0.444000	0.000999087
0.446000	0.000998262
0.448000	0.00099743
0.450000	0.000996589
0.452000	0.00099574
0.454000	0.000994882
0.456000	0.000994016
0.458000	0.00099314
0.460000	0.000992256
0.462000	0.000991362
0.464000	0.000990458
0.466000	0.000989545
0.468000	0.000988621
0.470000	0.000987688
0.472000	0.000986744
0.474000	0.000985789
0.476000	0.000984823
0.478000	0.000983845
0.480000	0.000982856
0.482000	0.000981856
0.484000	0.000980843
0.486000	0.000979817
0.488000	0.000978779
0.490000	0.000977728
0.492000	0.000976663
0.494000	0.000975584
0.496000	0.000974492
0.498000	0.000973384
0.500000	0.000972262
0.502000	0.000971124
0.504000	0.00096997
0.506000	0.0009688
0.508000	0.000967614
0.510000	0.00096641
0.512000	0.000965188
0.514000	0.000963948
0.516000	0.00096269
0.518000	0.000961412
0.520000	0.000960114
0.522000	0.000958795
0.524000	0.000957455
0.526000	0.000956094
0.528000	0.000954709
0.530000	0.000953302
0.532000	0.00095187
0.534000	0.000950413
0.536000	0.00094893
0.538000	0.000947421
0.540000	0.000945884
0.542000	0.000944318
0.544000	0.000942723
0.546000	0.000941097
0.548000	0.000939439
0.550000	0.000937748
0.552000	0.000936022
0.554000	0.000934261
0.556000	0.000932462
0.558000	0.000930625
0.560000	0.000928747
0.562000	0.000926828
0.564000	0.000924864
0.566000	0.000922855
0.568000	0.000920799
0.570000	0.000918692
0.572000	0.000916533
0.574000	0.00091432
0.576000	0.000912049
0.578000	0.000909718
0.580000	0.000907324
0.582000	0.000904864
0.584000	0.000902334
0.586000	0.00089973
0.588000	0.00089705
0.590000	0.000894287
0.592000	0.000891438
0.594000	0.000888497
0.596000	0.000885459
0.598000	0.000882319
0.600000	0.000879068
0.602000	0.000875702
0.604000	0.00087221
0.606000	0.000868587
0.608000	0.00086482
0.610000	0.000860902
0.612000	0.00085682
0.614000	0.000852562
0.616000	0.000848114
0.618000	0.000843461
0.620000	0.000838586
0.622000	0.000833469
0.624000	0.000828092
0.626000	0.000822429
0.628000	0.000816456
0.630000	0.000810144
0.632000	0.000803462
0.634000	0.000796377
0.636000	0.000788851
0.638000	0.000780846
0.640000	0.000772324
0.642000	0.000763243
0.644000	0.000753567
0.646000	0.000743264
0.648000	0.000732309
0.650000	0.000720688
0.652000	0.000708402
0.654000	0.000695469
0.656000	0.000681923
0.658000	0.000667816
0.660000	0.000653214
0.662000	0.000638195
0.664000	0.000622842
0.666000	0.00060724
0.668000	0.000591471
0.670000	0.00057561
0.672000	0.000559725
0.674000	0.000543875
0.676000	0.000528108
0.678000	0.000512467
0.680000	0.000496987
0.682000	0.000481698
0.684000	0.000466624
0.686000	0.000451787
0.688000	0.000437205
0.690000	0.000422896
0.692000	0.000408874
0.694000	0.000395151
0.696000	0.000381742
0.698000	0.000368654
0.700000	0.000355899
0.702000	0.000343484
0.704000	0.000331417
0.706000	0.000319703
0.708000	0.000308346
0.710000	0.000297352
0.712000	0.00028672
0.714000	0.000276454
0.716000	0.000266553
0.718000	0.000257016
0.720000	0.00024784
0.722000	0.000239023
0.724000	0.000230561
0.726000	0.000222449
0.728000	0.00021468
0.730000	0.000207249
0.732000	0.000200147
0.734000	0.000193368
0.736000	0.000186903
0.738000	0.000180742
0.740000	0.000174877
0.742000	0.000169298
0.744000	0.000163995
0.746000	0.000158959
0.748000	0.000154178
0.750000	0.000149642
0.752000	0.000145342
0.754000	0.000141267
0.756000	0.000137407
0.758000	0.000133751
0.760000	0.00013029
0.762000	0.000127014
0.764000	0.000123914
0.766000	0.000120979
0.768000	0.000118201
0.770000	0.000115571
0.772000	0.00011308
0.774000	0.000110721
0.776000	0.000108484
0.778000	0.000106363
0.780000	0.000104351
0.782000	0.000102439
0.784000	0.000100622
0.786000	9.88922e-005
0.788000	9.72445e-005
0.790000	9.56729e-005
0.792000	9.41717e-005
0.794000	9.27357e-005
0.796000	9.13601e-005
0.798000	9.004e-005
0.800000	8.87713e-005
0.802000	8.75496e-005
0.804000	8.63712e-005
0.806000	8.52324e-005
0.808000	8.41298e-005
0.810000	8.30602e-005
0.812000	8.20207e-005
0.814000	8.10085e-005
0.816000	8.00211e-005
0.818000	7.90561e-005
0.820000	7.81112e-005
0.822000	7.71846e-005
0.824000	7.62742e-005
0.826000	7.53786e-005
0.828000	7.44959e-005
0.830000	7.3625e-005
0.832000	7.27644e-005
0.834000	7.1913e-005
0.836000	7.10698e-005
0.838000	7.02337e-005
0.840000	6.94041e-005
0.842000	6.85801e-005
0.844000	6.77611e-005
0.846000	6.69465e-005
0.848000	6.61359e-005
0.850000	6.53288e-005
0.852000	6.45249e-005
0.854000	6.37238e-005
0.856000	6.29255e-005
0.858000	6.21297e-005
0.860000	6.13362e-005
0.862000	6.05451e-005
0.864000	5.97563e-005
0.866000	5.89698e-005
0.868000	5.81857e-005
0.870000	5.7404e-005
0.872000	5.66248e-005
0.874000	5.58484e-005
0.876000	5.50747e-005
0.878000	5.43041e-005
0.880000	5.35368e-005
0.882000	5.27728e-005
0.884000	5.20126e-005
0.886000	5.12562e-005
0.888000	5.0504e-005
0.890000	4.97562e-005
0.892000	4.90131e-005
0.894000	4.82749e-005
0.896000	4.75419e-005
0.898000	4.68144e-005
0.900000	4.60927e-005
0.902000	4.5377e-005
0.904000	4.46676e-005
0.906000	4.39648e-005
0.908000	4.32688e-005
0.910000	4.25799e-005
0.912000	4.18983e-005
0.914000	4.12243e-005
0.916000	4.05581e-005
0.918000	3.99e-005
0.920000	3.92501e-005
0.922000	3.86087e-005
0.924000	3.79759e-005
0.926000	3.7352e-005
0.928000	3.67371e-005
0.930000	3.61314e-005
0.932000	3.5535e-005
0.934000	3.49481e-005
0.936000	3.43709e-005
0.938000	3.38034e-005
0.940000	3.32457e-005
0.942000	3.2698e-005
0.944000	3.21604e-005
0.946000	3.16328e-005
0.948000	3.11154e-005
0.950000	3.06082e-005
0.952000	3.01112e-005
0.954000	2.96245e-005
0.956000	2.9148e-005
0.958000	2.86819e-005
0.960000	2.8226e-005
0.962000	2.77804e-005
0.964000	2.73449e-005
0.966000	2.69197e-005
0.968000	2.65046e-005
0.970000	2.60995e-005
0.972000	2.57044e-005
0.974000	2.53192e-005
0.976000	2.49438e-005
0.978000	2.45781e-005
0.980000	2.42221e-005
0.982000	2.38755e-005
0.984000	2.35383e-005
0.986000	2.32103e-005
0.988000	2.28915e-005
